date,time (UTC),upward sensible heat flux in air (W m-2) (H),quality flag upward sensible heat flux in air (cat) (qc_H),upward latent heat flux in air (W m-2) (LE),quality flag upward latent heat flux in air (cat) (qc_LE),H2O signal strength infrared gasanalyser  (1) (H2O_sig_strgth_mean),upward mole flux of carbon dioxide in air (1e-6 mol s-1 m-2) (co2_flux),quality flag upward mole flux of carbon dioxide in air (cat) (qc_co2_flux),CO2 signal strength infrared gasanalyser (1) (CO2_sig_strgth_mean),wind speed (m s-1) (wind_speed),wind from direction (degree) (wind_dir),friction velocity (m s-1) (u*),obukhov length (m) (L),monin-obukhov stability parameter (1) ((z-d)/L),bowen ratio (1) (bowen_ratio),northward wind (m2 s-2) (v_var),w wind component (m s-1) (w_unrot),air temperature (degree_C) (T_40m_Avg),relative humidity (%) (RH_40m_Avg),downwelling shortwave flux in air (W m-2) (SPN_TOTAL_Avg),diffuse downwelling shortwave flux in air (W m-2) (SPN_DIFFUSE_Avg),downwelling shortwave flux in air (W m-2) (Rs_downwell_Avg),downwelling longwave flux in air (W m-2) (Rl_downwell_Avg),upwelling shortwave flux in air (W m-2) (Rs_upwell_Avg),upwelling longwave flux in air (W m-2) (Rl_upwell_Avg),surface net downward radiative flux (W m-2)
03.06.2018,22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03.06.2018,23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03.06.2018,23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04.06.2018,08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.602,204.508,660.267,352.732,76.6005,438.768,497.631
04.06.2018,08:30:00,226.107,0,154.017,0,0.99186,-13.7889,0,0.993874,2.22273,305.867,0.53873,-60.5225,-0.435375,1.46807,1.6904,-0.0531575,NA,NA,618.312,244.636,618.545,359.293,73.3493,440.209,464.279
04.06.2018,09:00:00,229.016,0,174.819,0,0.99167400000000006,-10.5054,0,0.993645,2.38241,311.754,0.611051,-87.1887,-0.302218,1.31002,2.43424,-0.237779,NA,NA,687.047,291.817,700.892,372.612,84.3064,444.69,544.508
04.06.2018,09:30:00,148.116,0,165.554,0,0.991682,-7.41866,0,0.993626,2.32369,296.087,0.614325,-136.978,-0.192367,0.89467,1.80174,-0.201348,NA,NA,521.537,298.644,534.519,382.465,64.8227,443.491,408.67
04.06.2018,10:00:00,279.298,0,170.146,0,0.991439,-11.0124,0,0.99333,2.49328,316.614,0.576485,-60.0197,-0.439023,1.64152,1.30788,-0.216212,NA,NA,790.023,306.393,796.711,372.633,96.772,451.283,621.289
04.06.2018,10:30:00,312.142,0,136.876,0,0.991322,-13.0037,0,0.993209,2.703,303.641,0.667007,-83.1785,-0.316788,2.28048,1.31283,-0.262854,NA,NA,770.685,467.081,761.027,391.278,94.2306,454.604,603.47
04.06.2018,11:00:00,196.727,0,158.299,1,0.991177,-10.9798,1,0.993076,2.20231,296.615,0.707551,-157.504,-0.167297,1.24276,2.1624,-0.132523,NA,NA,708.477,376.902,710.583,379.106,85.9572,456.672,547.059
04.06.2018,11:30:00,234.823,0,243.583,1,0.99108,-13.6465,0,0.992969,3.14143,303.727,0.735489,-148.173,-0.177833,0.964035,1.85919,-0.323959,NA,NA,745.481,480.485,746.256,389.005,92.2403,457.095,585.926
04.06.2018,12:00:00,346.34,0,177.888,0,0.991036,-12.2128,0,0.992812,3.27899,317.409,0.791184,-125.048,-0.21072,1.94695,1.6344,-0.339455,NA,NA,881.434,409.931,879.113,379.308,110.646,460.588,687.188
04.06.2018,12:30:00,379.478,0,210.715,0,0.990532,-12.3321,0,0.992205,3.44019,324.08,0.823379,-128.618,-0.20487,1.80091,1.81929,-0.349305,NA,NA,911.749,368.175,906.05,376.215,120.322,464.828,697.115
04.06.2018,13:00:00,187.929,0,127.97,0,0.99048,-2.82509,0,0.99216,3.48372,321.244,0.559548,-81.4796,-0.323394,1.46854,1.58385,-0.496923,NA,NA,801.032,224.523,804.238,364.004,106.197,463.404,598.641
04.06.2018,13:30:00,262.586,0,82.5673,0,0.990749,-6.50975,0,0.992419,2.78215,313.893,0.611421,-76.074,-0.346373,3.18026,3.30036,-0.258728,NA,NA,801.527,280.025,789.642,376.271,103.843,464.595,597.476
04.06.2018,14:00:00,295.526,0,250.788,1,0.990904,-5.1123,0,0.99270099999999994,3.18826,306.969,0.780011,-140.309,-0.1878,1.17839,2.44528,-0.429017,NA,NA,735.638,252.685,726.004,372.16,95.0849,463.517,539.563
04.06.2018,14:30:00,266.818,0,128.709,0,0.990931,-4.46629,0,0.992754,2.83363,313.776,0.686566,-105.955,-0.24869,2.07303,1.89545,-0.257076,NA,NA,657.934,233.9,652.455,373.889,87.6919,462.973,475.68
04.06.2018,15:00:00,188.413,0,123.282,0,0.990719,-1.36039,0,0.992447,2.95389,312.492,0.699294,-158.532,-0.166212,1.5283,1.79965,-0.316215,NA,NA,552.538,222.66,548.627,379.073,74.7722,459.622,393.305
04.06.2018,15:30:00,176.126,0,97.5372,2,0.990615,-2.49017,0,0.992365,2.78958,309.941,0.520964,-70.1069,-0.375854,1.80574,1.78187,-0.227953,NA,NA,442.643,181.114,441.991,372.252,60.1272,457.558,296.558
04.06.2018,16:00:00,96.312,0,85.808,0,0.990657,0.232477,0,0.992359,2.90853,323.954,0.594147,-190.179,-0.138554,1.12241,1.52894,-0.279024,NA,NA,358.906,160.185,366.153,373.611,52.3552,453.203,234.206
04.06.2018,16:30:00,61.4666,0,53.3172,0,0.990161,-0.256265,0,0.991996,3.43545,318.638,0.557787,-246.515,-0.10689,1.15285,1.99672,-0.434634,NA,NA,282.798,139.15,282.575,371.441,40.3675,451.117,162.532
04.06.2018,17:00:00,59.5873,0,78.7504,0,0.990334,2.85735,1,0.992119,3.31593,336.948,0.462446,-144.894,-0.181857,0.75666,1.27725,-0.35345,NA,NA,260.271,113.048,257.314,366.19,40.1918,448.896,134.417
04.06.2018,17:30:00,47.8181,0,98.2056,0,0.990351,2.43749,1,0.992266,3.69359,322.877,0.713235,-662.304,-0.0397854,0.486918,1.47726,-0.463787,NA,NA,222.863,91.9139,216.307,363.497,35.6217,446.004,98.1778
04.06.2018,18:00:00,21.751,0,47.9638,0,0.990032,4.40152,0,0.992021,3.98496,342.543,0.52645,-585.479,-0.0450059,0.453488,1.08437,-0.412192,NA,NA,149.899,68.3953,145.378,362.251,24.8153,442.248,40.5656
04.06.2018,18:30:00,2.53335,2,30.3329,0,0.989793,4.14634,0,0.991793,4.47523,351.054,0.560697,-6072.42,-0.00433929,0.0835182,0.898713,-0.364838,NA,NA,84.8876,45.7832,83.4825,359.69,15.053,437.483,-9.36389
04.06.2018,19:00:00,-10.8496,2,11.012,2,0.989635,5.04749,0,0.991664,3.40408,346.435,0.443737,702.777,0.0374941,-0.985249,0.772951,-0.241133,NA,NA,39.8237,28.2463,33.7233,351.32,0.684968,433.24,-48.8818
04.06.2018,19:30:00,-17.031,0,10.6123,0,0.989242,7.15546,0,0.991296,3.63233,345.108,0.505617,662.456,0.0397762,-1.60484,0.795352,-0.31424,NA,NA,12.5886,10.8283,0,348.237,0,429.082,-80.8447
04.06.2018,20:00:00,-16.2779,0,17.2398,1,0.988979,4.35398,1,0.991021,3.49055,334.279,0.497283,659.536,0.0399523,-0.944206,0.702744,-0.341742,NA,NA,0,0,0,343.525,0,424.974,-81.4493
04.06.2018,20:30:00,-20.6146,2,6.02692,2,0.98865,8.23342,0,0.990688,2.81959,328.039,0.487198,489.838,0.0537933,-3.42042,0.479146,-0.253122,NA,NA,0,0,0,338.963,0,420.324,-81.3615
04.06.2018,21:00:00,-12.4791,1,2.79393,1,0.988242,5.22743,0,0.990257,2.6249,325.301,0.390063,415.338,0.0634424,-4.46651,0.549023,-0.24574,NA,NA,0,0,0,336.193,0,416.106,-79.9121
04.06.2018,21:30:00,-6.12704,1,2.76632,1,0.987688,5.70303,0,0.989662,2.25815,335.957,0.316128,450.383,0.0585058,-2.21487,0.459892,-0.128049,NA,NA,0,0,0,333.981,0,411.785,-77.8048
04.06.2018,22:00:00,-3.24292,2,5.48898,0,0.986991,6.88595,0,0.988917,2.76425,333.872,0.382633,1509.01,0.0174618,-0.590806,0.447154,-0.266009,NA,NA,0,0,0,331.974,0,407.795,-75.8209
04.06.2018,22:30:00,-6.654,1,4.64299,0,0.98647,7.49959,0,0.988337,2.62987,333.446,0.348838,557.352,0.0472772,-1.43313,0.452645,-0.262269,NA,NA,0,0,0,329.947,0,404.568,-74.6209
04.06.2018,23:00:00,-2.05158,2,3.20953,0,0.985813,3.34513,1,0.987653,2.43551,318.163,0.269595,834.489,0.0315762,-0.639216,0.373706,-0.265529,NA,NA,0,0,0,327.802,0,401.233,-73.4311
04.06.2018,23:30:00,-10.2352,1,11.0002,0,0.985269,11.348,0,0.987032,2.56925,323.897,0.376966,457.276,0.0576238,-0.930451,0.378964,-0.267838,NA,NA,0,0,0,326.052,0,398.109,-72.0566
05.06.2018,00:00:00,-9.50753,2,6.50205,1,0.985109,6.09493,0,0.986836,1.80268,323.258,0.335692,347.624,0.0758003,-1.46224,0.314154,-0.0999434,NA,NA,0,0,0,325.311,0,396.135,-70.8237
05.06.2018,00:30:00,-4.4006,2,0.79272,1,0.983703,5.43385,1,0.985312,1.54792,297.622,0.350787,857.049,0.030745,-5.55127,0.307099,-0.150347,NA,NA,0,0,0,324.453,0,393.462,-69.0096
05.06.2018,01:00:00,-6.43509,2,5.54005,1,0.982217,6.10301,0,0.983721,2.28011,305.54,0.3948,835.498,0.0315381,-1.16156,0.485096,-0.27259,NA,NA,0,0,0,323.786,0,391.371,-67.5853
05.06.2018,01:30:00,-5.48233,0,5.07667,0,0.981779,4.10119,0,0.983253,2.34713,312.503,0.382997,895.285,0.029432,-1.07991,0.49539,-0.278872,NA,NA,0,0,0,327.982,0,389.978,-61.9956
05.06.2018,02:00:00,1.69997,1,11.8686,0,0.983136,5.24639,0,0.984662,2.82977,318.892,0.504395,-6594.14,-0.00399597,0.143232,0.862801,-0.307378,NA,NA,0,0,0,374.313,0,391.757,-17.4441
05.06.2018,02:30:00,0.891217,1,10.8213,0,0.983695,6.56365,0,0.98536,3.18375,323.105,0.555815,-16827.4,-0.0015659,0.0823576,0.736414,-0.370162,NA,NA,0,0,0,353.535,0,391.902,-38.3669
05.06.2018,03:00:00,6.50882,0,11.9798,1,0.984222,3.98579,1,0.985911,2.9496000000000002,327.959,0.535102,-2056.11,-0.0128154,0.543314,0.692468,-0.281651,NA,NA,0,0,0,371.749,0,392.766,-21.0168
05.06.2018,03:30:00,19.5017,0,12.4677,0,0.984397,9.37957,0,0.986124,2.96443,326.458,0.607457,-1004.04,-0.0262441,1.56418,0.75657,-0.257018,NA,NA,9.97837,9.37495,1.3949,380.701,0,393.295,-11.1991
05.06.2018,04:00:00,11.1756,1,8.30277,0,0.984522,4.96171,0,0.986245,2.78441,326.389,0.421975,-587.347,-0.0448627,1.346,0.622529,-0.372184,NA,NA,19.1924,18.3703,14.8843,383.964,0,394.233,4.61533
05.06.2018,04:30:00,24.774,0,21.5482,0,0.984771,13.0625,1,0.986531,2.48074,324.749,0.597124,-750.798,-0.035096,1.1497,0.716035,-0.159872,NA,NA,31.2784,30.5601,27.9128,384.366,0,395.675,16.6039
05.06.2018,05:00:00,19.2522,0,15.3482,0,0.985116,4.5741,0,0.986918,2.49106,314.895,0.473501,-481.796,-0.0546912,1.25436,0.532094,-0.280097,NA,NA,46.9777,46.3466,44.4801,383.91,0,396.432,31.9583
05.06.2018,05:30:00,23.3974,0,29.5479,2,0.985541,7.40832,0,0.987373,2.8072,307.718,0.559532,-654.234,-0.0402761,0.791846,1.14466,-0.328784,NA,NA,60.0736,59.5017,58.4368,384.111,0,397.268,45.2801
05.06.2018,06:00:00,28.8084,0,24.6609,0,0.985761,4.92499,1,0.987598,2.89712,309.531,0.572768,-570.021,-0.0462264,1.16818,1.08589,-0.352373,NA,NA,76.4764,76.059,76.3399,384.077,5.15881,397.803,57.4547
05.06.2018,06:30:00,43.3593,0,32.2256,0,0.985788,3.23948,0,0.987635,2.75825,297.84,0.615146,-469.275,-0.0561504,1.34549,1.09046,-0.293659,NA,NA,80.2129,79.6884,80.3007,384.315,3.78406,398.31,62.522
05.06.2018,07:00:00,55.218,0,48.6682,0,0.985758,2.92026,2,0.987593,2.88428,314.567,0.601608,-344.709,-0.0764414,1.13458,1.0881,-0.316607,NA,NA,102.197,101.507,105.45,383.922,10.2085,398.562,80.6019
05.06.2018,07:30:00,57.1072,0,40.8301,0,0.986032,2.71299,0,0.987868,2.87236,313.184,0.531694,-230.105,-0.114513,1.39865,1.45136,-0.29629,NA,NA,145.406,144.412,150.726,383.74,18.6253,400.214,115.627
05.06.2018,08:00:00,54.4909,0,24.1225,0,0.986175,-2.51554,0,0.988005,2.69007,319.416,0.450158,-146.376,-0.180015,2.25892,0.761093,-0.353139,NA,NA,195.971,194.163,203.2,384.558,25.6492,402.792,159.317
05.06.2018,08:30:00,104.256,0,68.5221,0,0.986321,-7.13608,0,0.988134,2.30825,312.421,0.582691,-165.938,-0.158794,1.52149,1.17311,-0.187837,NA,NA,246.925,245.237,256.21,385.74,32.605,405.548,203.797
05.06.2018,09:00:00,112.215,0,50.7789,0,0.986171,-8.65511,0,0.988016,2.72255,314.285,0.597894,-166.583,-0.158179,2.20988,1.29609,-0.32942,NA,NA,255.928,254.205,264.766,387.038,33.4849,407.005,211.315
05.06.2018,09:30:00,90.9578,0,45.1445,0,0.986186,-5.52667,0,0.987974,2.52396,300.36,0.566702,-175.024,-0.150551,2.01481,0.785908,-0.317248,NA,NA,274.329,273.098,284.495,387.855,36.4696,407.801,228.079
05.06.2018,10:00:00,132.46,0,70.8079,0,0.986369,-8.99664,0,0.988185,2.08002,312.363,0.504349,-84.7325,-0.310979,1.8707,1.42966,-0.156368,NA,NA,294.336,291.273,304.852,389.517,38.9773,410.644,244.748
05.06.2018,10:30:00,150.555,0,82.4734,0,0.986337,-11.8104,0,0.988133,2.42618,313.012,0.567328,-106.118,-0.248309,1.82549,0.835735,-0.2842,NA,NA,375.304,369.537,386.097,389.597,49.8674,413.009,312.818
05.06.2018,11:00:00,103.075,0,56.8052,0,0.986135,-7.49871,0,0.988019,2.85586,344.804,0.384535,-48.2672,-0.545919,1.81454,1.42684,-0.384197,NA,NA,358.93,349.023,366.084,391.044,46.4952,415.453,295.179
05.06.2018,11:30:00,83.2803,0,46.7406,0,0.985963,-4.43136,1,0.987867,3.08909,337.919,0.347415,-44.0619,-0.598022,1.78176,0.981246,-0.361062,NA,NA,263.439,261.312,270.89,391.635,34.382,413.606,214.536
05.06.2018,12:00:00,99.9556,0,60.2902,0,0.986163,-6.62671,0,0.987967,2.22848,327.875,0.369574,-44.1942,-0.596232,1.65791,0.602573,-0.266163,NA,NA,355.732,285.407,370.343,383.025,47.7549,415.933,289.681
05.06.2018,12:30:00,163.172,1,103.276,0,0.986148,-15.688,0,0.987868,0.821232,291.896,0.365608,-26.2085,-1.0054,1.57997,1.30235,-0.259717,NA,NA,745.128,390.118,757.063,353.471,102.404,429.817,578.313
05.06.2018,13:00:00,230.196,0,135.98,0,0.984991,-15.0764,0,0.987149,1.37122,358.51,0.325362,-13.0914,-2.01277,1.69287,0.786907,-0.127077,NA,NA,817.278,366,816.688,357.511,110.63,439.305,624.264
05.06.2018,13:30:00,249.854,0,168.25,0,0.986327,-10.7912,0,0.988261,1.98357,354.156,0.532277,-52.8,-0.499053,1.48502,1.08661,-0.099898,NA,NA,666.257,258.7,662.658,351.986,88.3279,441.366,484.95
05.06.2018,14:00:00,222.901,0,182.228,0,0.986832,-7.99353,0,0.988719,2.4594,338.219,0.53891,-61.42,-0.429013,1.2232,1.2121,-0.284693,NA,NA,811.972,239.516,810.275,354.146,107.693,446.6,610.127
05.06.2018,14:30:00,223.004,0,140.741,0,0.986663,-6.44333,0,0.988699,3.30377,349.316,0.613365,-90.5112,-0.291124,1.58449,1.02216,-0.275704,NA,NA,725.921,278.983,719.24,373.073,98.7838,448.641,544.888
05.06.2018,15:00:00,126.956,0,60.2449,0,0.986784,2.11508,0,0.988756,3.72302,34.7197,0.440743,-58.9854,-0.44672,2.10733,0.870176,-0.31181,NA,NA,414.852,229.66,411.887,370.764,54.0455,439.973,288.633
05.06.2018,15:30:00,173.522,0,102.788,0,0.987074,-4.63182,0,0.988917,3.04629,21.0168,0.541138,-79.8688,-0.329916,1.68815,1.25254,-0.230246,NA,NA,510.636,116.973,521.355,344.568,73.3766,442.453,350.093
05.06.2018,16:00:00,117.65,0,69.2697,0,0.986857,1.44561,0,0.988747,1.87857,44.7552,0.46774,-76.0672,-0.346404,1.69843,1.62256,-0.0394706,NA,NA,408.191,123.947,416.636,351.209,59.8372,442.372,265.636
05.06.2018,16:30:00,83.5111,0,73.1252,0,0.987067,1.33085,0,0.988946,2.66323,23.2612,0.455007,-98.6469,-0.267114,1.14203,0.706008,-0.208343,NA,NA,368.717,154.616,373.484,365.008,56.2942,441.708,240.49
05.06.2018,17:00:00,40.5216,0,66.7096,0,0.986689,4.6058,1,0.988754,2.25561,40.6538,0.489536,-253.187,-0.104073,0.607433,0.987517,0.0361533,NA,NA,146.24,106.468,142.455,361.687,19.2196,435.564,49.3587
05.06.2018,17:30:00,9.44055,0,77.3744,1,0.986644,8.44744,0,0.988679,2.85945,43.8499,0.572634,-1739.24,-0.0151503,0.122011,0.811768,-0.111209,NA,NA,84.5943,71.9095,83.5925,366.326,5.84328,432.032,12.0432
05.06.2018,18:00:00,-0.495485,0,30.4727,0,0.98664,3.80711,0,0.988671,2.58765,51.2274,0.433786,14404.9,0.00182924,-0.01626,0.538168,-0.0842623,NA,NA,74.4148,71.0702,69.9995,368.443,2.18839,431.076,5.17883
05.06.2018,18:30:00,0.975098,1,98.1289,1,0.986636,7.76337,2,0.988674,4.75421,45.848,0.714101,-32643.2,-8.07212e-4,0.00993692,1.23319,-0.0751455,NA,NA,38.6989,33.6266,33.8239,370.85,0,429.827,-25.1533
05.06.2018,19:00:00,-6.45156,2,36.1829,0,0.987182,5.80517,0,0.988973,5.13639,43.0944,0.648754,3699.24,0.00712309,-0.178304,1.26898,-0.236548,NA,NA,35.4595,29.9178,26.9234,335.287,0,424.482,-62.2718
05.06.2018,19:30:00,-22.4461,1,79.115,2,0.986709,4.37188,1,0.988795,3.84008,42.6761,0.618034,919.362,0.0286612,-0.283715,1.31092,-0.0162691,NA,NA,14.4483,11.8882,0.348109,324.729,0,419.024,-93.9468
05.06.2018,20:00:00,-17.5193,1,59.1035,1,0.986568,6.70828,0,0.988659,4.64836,45.6017,0.719922,1862.28,0.0141493,-0.296417,1.2843,-0.13073,NA,NA,0,0,0,316.516,0,413.327,-96.8116
05.06.2018,20:30:00,-21.6337,1,38.2652,2,0.986541,5.43667,0,0.98858,4.78234,37.4662,0.638627,1052.78,0.025029,-0.565363,1.14594,-0.150145,NA,NA,0,0,0,309.653,0,408.48,-98.8276
05.06.2018,21:00:00,-18.5017,0,5.62545,1,0.986454,7.23031,0,0.988497,4.25134,40.2634,0.603097,1037.06,0.0254083,-3.28893,0.745928,-0.131675,NA,NA,0,0,0,307.72,0,404.355,-96.6348
05.06.2018,21:30:00,-14.331,0,-3.18175,2,0.986284,4.14018,0,0.988315,4.54995,40.121,0.590988,1260.18,0.0209098,4.50412,0.840334,-0.127724,NA,NA,0,0,0,306.42,0,400.667,-94.2463
05.06.2018,22:00:00,-17.1405,0,-2.97389,1,0.986199,3.19672,0,0.988226,3.55025,42.9257,0.506652,664.067,0.0396797,5.76367,0.618926,-0.0988681,NA,NA,0,0,0,302.014,0,397.32,-95.3058
05.06.2018,22:30:00,-15.6134,0,5.4467,0,0.986213,3.9426,0,0.988231,2.76457,51.887,0.42993,445.568,0.059138,-2.86658,0.431014,-0.0240188,NA,NA,0,0,0,296.683,0,394.119,-97.4357
05.06.2018,23:00:00,-15.7615,0,10.7153,1,0.986054,5.35395,0,0.988069,2.86465,55.1845,0.477209,603.683,0.0436487,-1.47094,0.685451,0.0384769,NA,NA,0,0,0,293.585,0,391.511,-97.9259
05.06.2018,23:30:00,-14.8315,1,7.95287,1,0.985977,2.98787,0,0.987981,2.85007,59.9849,0.402388,384.639,0.0685058,-1.86493,0.770821,0.0425193,NA,NA,0,0,0,291.061,0,388.919,-97.8586
06.06.2018,00:00:00,-16.5724,0,7.29702,0,0.985911,2.15383,1,0.987901,2.68134,66.682,0.483926,598.802,0.0440046,-2.27112,0.833179,0.0564717,NA,NA,0,0,0,290.949,0,386.729,-95.7798
06.06.2018,00:30:00,-15.0081,1,5.04988,1,0.985726,2.49366,0,0.987732,3.20514,69.9365,0.453252,543.31,0.048499,-2.97197,1.26157,0.0120752,NA,NA,0,0,0,289.827,0,384.894,-95.0674
06.06.2018,01:00:00,-14.1131,1,5.36965,1,0.985494,3.53682,0,0.987522,3.81194,77.4322,0.625343,1517.43,0.0173648,-2.62831,1.35681,0.0380203,NA,NA,0,0,0,289.281,0,382.972,-93.6908
06.06.2018,01:30:00,-14.2578,0,1.23321,1,0.985341,2.20259,0,0.987352,3.54829,83.3315,0.623129,1486.29,0.0177287,-11.5615,1.13096,0.123398,NA,NA,0,0,0,291.355,0,381.14,-89.7849
06.06.2018,02:00:00,-22.3962,0,-0.822339,1,0.985141,3.18,0,0.987146,3.76968,89.541,0.622557,943.728,0.0279212,27.2347,0.971314,0.12807,NA,NA,0,0,0,290.994,0,379.906,-88.9117
06.06.2018,02:30:00,-27.6951,0,5.90297,1,0.985033,4.21425,0,0.987007,3.72167,98.0891,0.635301,811.17,0.0324839,-4.69172,0.896134,0.146881,NA,NA,0,0,0,291.122,0,379.562,-88.4403
06.06.2018,03:00:00,-24.6354,0,19.9453,0,0.984953,4.75954,0,0.98695,4.49022,98.3182,0.829269,2028.38,0.0129907,-1.23514,1.52766,0.204298,NA,NA,4.33305,3.33165,0,290.023,0,380.118,-90.0948
06.06.2018,03:30:00,-15.6836,1,33.133,1,0.984784,3.86997,0,0.986769,4.95686,98.5822,0.880273,3811.31,0.00691363,-0.473353,1.84091,0.278895,NA,NA,27.0997,18.7609,27.4597,288.52,0,379.139,-63.1594
06.06.2018,04:00:00,-4.01062,2,65.365,0,0.984966,3.79594,0,0.986902,4.55543,98.8777,0.85813,13808.4,0.00190826,-0.0613573,1.57967,0.248583,NA,NA,71.2927,29.2872,78.1189,287.806,7.87181,378.686,-20.6329
06.06.2018,04:30:00,17.9587,0,38.2902,0,0.985395,2.75675,0,0.98727,5.27366,99.1622,0.759105,-2134.73,-0.0123435,0.469015,1.40758,0.132561,NA,NA,138.413,37.7036,142.618,286.627,18.4399,379.254,31.5517
06.06.2018,05:00:00,38.8972,0,55.6432,0,0.984918,2.6943,2,0.986847,4.92396,100.368,0.802187,-1163.16,-0.0226539,0.699047,1.49732,0.238455,NA,NA,214.767,44.9926,217.162,287.429,26.8564,381.167,96.5676
06.06.2018,05:30:00,81.2062,0,73.5366,0,0.984622,3.60482,2,0.986596,5.24436,100.531,0.908162,-808.48,-0.032592,1.1043,1.85777,0.204541,NA,NA,292.963,50.7037,296.303,290.137,36.2632,384.192,165.985
06.06.2018,06:00:00,82.3701,0,73.6038,0,0.984581,3.19263,0,0.986532,4.25814,108.464,0.817957,-582.454,-0.0452396,1.1191,2.11041,0.27418,NA,NA,368.83,53.2715,377.207,292.251,45.9596,388.534,234.965
06.06.2018,06:30:00,106.13,0,81.324,0,0.984405,3.55434,0,0.986375,4.43723,104.766,0.690761,-272.244,-0.0967883,1.30502,1.57977,0.236502,NA,NA,451.701,56.7589,456.587,295.154,55.7511,394.316,301.674
06.06.2018,07:00:00,135.291,0,64.1263,0,0.984226,1.23201,0,0.986207,4.74578,104.369,0.795314,-325.972,-0.0808352,2.10976,1.63448,0.200045,NA,NA,526.872,60.6073,535.581,297.277,64.8748,400.498,367.486
06.06.2018,07:30:00,214.636,0,99.9939,0,0.984304,-0.364508,0,0.986223,3.85144,104.801,0.931406,-330.074,-0.0798305,2.14649,1.55382,0.340984,NA,NA,593.245,66.3293,608.788,300.846,73.0783,407.956,428.599
06.06.2018,08:00:00,225.677,0,127.247,0,0.984133,0.407271,0,0.986094,4.53866,103.125,0.842214,-232.105,-0.113526,1.77354,1.89072,0.212982,NA,NA,672.484,84.5526,679.376,303.293,80.5594,414.299,487.811
06.06.2018,08:30:00,202.519,0,52.7255,0,0.984089,1.06943,0,0.986023,4.14836,101.756,0.88041,-295.482,-0.0891764,3.841,2.24498,0.231189,NA,NA,734.261,89.1956,742.728,305.78,87.6109,420.903,539.994
